instance,variables,dwave_objective,classical_objective,relative_difference_percent,comparison,best_method,best_seed,per_run_budget_seconds,completed_runs,campaigns
s28-qac/13/qac_L13_31.npz,991,-54724.0,-55384.0,-1.2060521891674585,classical_better,successive_r15,1098,3.0,128,1
s28-qac/13/qac_L13_32.npz,991,-56668.0,-57504.0,-1.4752594056610433,classical_better,successive_r10,1010,3.0,128,1
s28-qac/13/qac_L13_33.npz,991,-58384.0,-60028.0,-2.8158399561523706,classical_better,successive_r15,1066,3.0,128,1
s28-qac/13/qac_L13_34.npz,991,-59752.0,-60204.0,-0.7564600348105502,classical_better,successive_r15,1087,3.0,128,1
s28-qac/13/qac_L13_35.npz,991,-55828.0,-56504.0,-1.2108619330801749,classical_better,successive_r10,1045,3.0,128,1
s28-qac/13/qac_L13_36.npz,991,-55544.0,-56148.0,-1.0874261846464064,classical_better,successive_r15,1067,3.0,128,1
s28-qac/13/qac_L13_37.npz,991,-57816.0,-59060.0,-2.1516535215165353,classical_better,successive_r10,1015,3.0,128,1
s28-qac/13/qac_L13_38.npz,991,-56836.0,-57956.0,-1.9705820254768105,classical_better,successive_r15,1108,3.0,128,1
s28-qac/13/qac_L13_39.npz,991,-54372.0,-54908.0,-0.9858015154859119,classical_better,successive_r15,1067,3.0,128,1
s28-qac/13/qac_L13_4.npz,991,-56048.0,-56984.0,-1.6699971453040252,classical_better,successive_r10,1007,3.0,128,1
s28-qac/13/qac_L13_40.npz,991,-57256.0,-57564.0,-0.5379348889199386,classical_better,successive_r15,1076,3.0,128,1
s28-qac/13/qac_L13_41.npz,991,-54272.0,-55488.0,-2.240566037735849,classical_better,successive_r10,1027,3.0,128,1
s28-qac/13/qac_L13_42.npz,991,-55632.0,-56592.0,-1.7256255392579811,classical_better,successive_r15,1091,3.0,128,1
s28-qac/13/qac_L13_43.npz,991,-53440.0,-53536.0,-0.17964071856287425,classical_better,successive_r15,1092,3.0,128,1
s28-qac/13/qac_L13_44.npz,991,-54136.0,-54884.0,-1.3817053347125758,classical_better,successive_r10,1004,3.0,128,1
s28-qac/13/qac_L13_45.npz,991,-55376.0,-55740.0,-0.6573244726957527,classical_better,successive_r10,1010,3.0,128,1
s28-qac/13/qac_L13_46.npz,991,-54672.0,-55560.0,-1.6242317822651449,classical_better,successive_r10,1044,3.0,128,1
s28-qac/13/qac_L13_47.npz,991,-52524.0,-53200.0,-1.2870306907318558,classical_better,successive_r15,1104,3.0,128,1
s28-qac/13/qac_L13_48.npz,991,-56524.0,-57248.0,-1.280871842049395,classical_better,successive_r15,1070,3.0,128,1
s28-qac/13/qac_L13_49.npz,991,-54800.0,-55608.0,-1.4744525547445255,classical_better,successive_r10,1026,3.0,128,1
s28-qac/13/qac_L13_5.npz,991,-52516.0,-53620.0,-2.102216467362328,classical_better,successive_r10,1042,3.0,128,1
s28-qac/13/qac_L13_50.npz,991,-54856.0,-55780.0,-1.684410091876914,classical_better,successive_r15,1111,3.0,128,1
s28-qac/13/qac_L13_51.npz,991,-57584.0,-58256.0,-1.1669908307863295,classical_better,successive_r10,1037,3.0,128,1
s28-qac/13/qac_L13_52.npz,991,-56872.0,-57868.0,-1.7513011675341117,classical_better,successive_r10,1055,3.0,128,1
s28-qac/13/qac_L13_53.npz,991,-54876.0,-56256.0,-2.514760551060573,classical_better,successive_r15,1102,3.0,128,1
s28-qac/13/qac_L13_54.npz,991,-55992.0,-57116.0,-2.0074296328046866,classical_better,successive_r15,1080,3.0,128,1
s28-qac/13/qac_L13_55.npz,991,-54984.0,-55704.0,-1.3094718463553034,classical_better,successive_r15,1100,3.0,128,1
s28-qac/13/qac_L13_56.npz,991,-54764.0,-55504.0,-1.3512526477247826,classical_better,successive_r10,1033,3.0,128,1
s28-qac/13/qac_L13_57.npz,991,-54504.0,-55432.0,-1.7026273301042125,classical_better,successive_r15,1067,3.0,128,1
s28-qac/13/qac_L13_58.npz,991,-59004.0,-59884.0,-1.4914243102162565,classical_better,successive_r15,1083,3.0,128,1
s28-qac/13/qac_L13_59.npz,991,-56072.0,-56192.0,-0.21401055785418746,classical_better,successive_r10,101082,3.0,256,2
s28-qac/13/qac_L13_6.npz,991,-57028.0,-58248.0,-2.139299992985902,classical_better,successive_r15,1100,3.0,128,1
s28-qac/13/qac_L13_60.npz,991,-51792.0,-53008.0,-2.3478529502625887,classical_better,successive_r10,1013,3.0,128,1
s28-qac/13/qac_L13_61.npz,991,-53644.0,-54448.0,-1.4987696666915218,classical_better,successive_r10,1004,3.0,128,1
s28-qac/13/qac_L13_62.npz,991,-53072.0,-54044.0,-1.831474223696111,classical_better,successive_r10,1049,3.0,128,1
s28-qac/13/qac_L13_63.npz,991,-57216.0,-57352.0,-0.2376957494407159,classical_better,successive_r15,1110,3.0,128,1
s28-qac/13/qac_L13_64.npz,991,-58512.0,-58616.0,-0.17774131802023516,classical_better,successive_r10,1012,3.0,128,1
s28-qac/13/qac_L13_65.npz,991,-57252.0,-57756.0,-0.8803185914902536,classical_better,successive_r10,1037,3.0,128,1
s28-qac/13/qac_L13_66.npz,991,-54960.0,-55368.0,-0.74235807860262,classical_better,successive_r15,1110,3.0,128,1
s28-qac/13/qac_L13_67.npz,991,-54888.0,-56380.0,-2.718262643929456,classical_better,successive_r10,1009,3.0,128,1
s28-qac/13/qac_L13_68.npz,991,-55980.0,-56820.0,-1.5005359056806002,classical_better,successive_r10,1021,3.0,128,1
s28-qac/13/qac_L13_69.npz,991,-54184.0,-55064.0,-1.6240956739997048,classical_better,successive_r10,1048,3.0,128,1
s28-qac/13/qac_L13_7.npz,991,-54652.0,-55152.0,-0.9148796018443973,classical_better,successive_r15,1093,3.0,128,1
s28-qac/13/qac_L13_70.npz,991,-58612.0,-59308.0,-1.187470142632908,classical_better,successive_r10,1041,3.0,128,1
s28-qac/13/qac_L13_71.npz,991,-53320.0,-53744.0,-0.795198799699925,classical_better,successive_r10,1051,3.0,128,1
s28-qac/13/qac_L13_72.npz,991,-55756.0,-56240.0,-0.8680680106176913,classical_better,successive_r15,1101,3.0,128,1
s28-qac/13/qac_L13_73.npz,991,-56732.0,-57872.0,-2.009447930621166,classical_better,successive_r10,1001,3.0,128,1
s28-qac/13/qac_L13_74.npz,991,-52360.0,-53524.0,-2.223071046600458,classical_better,successive_r10,1002,3.0,128,1
s28-qac/13/qac_L13_75.npz,991,-52292.0,-52880.0,-1.1244549835538897,classical_better,successive_r10,1003,3.0,128,1
s28-qac/13/qac_L13_76.npz,991,-57232.0,-57584.0,-0.6150405367626502,classical_better,successive_r10,1038,3.0,128,1
s28-qac/13/qac_L13_77.npz,991,-56232.0,-57092.0,-1.5293782899416701,classical_better,successive_r10,1053,3.0,128,1
s28-qac/13/qac_L13_78.npz,991,-54196.0,-55384.0,-2.1920436932614953,classical_better,successive_r15,1074,3.0,128,1
s28-qac/13/qac_L13_79.npz,991,-56136.0,-57068.0,-1.6602536696593986,classical_better,successive_r10,1012,3.0,128,1
s28-qac/13/qac_L13_8.npz,991,-59552.0,-59660.0,-0.18135411069317572,classical_better,successive_r10,1047,3.0,128,1
s28-qac/13/qac_L13_80.npz,991,-56840.0,-57692.0,-1.4989444053483463,classical_better,successive_r15,1085,3.0,128,1
s28-qac/13/qac_L13_81.npz,991,-55716.0,-56168.0,-0.8112570895254505,classical_better,successive_r15,1083,3.0,128,1
s28-qac/13/qac_L13_82.npz,991,-54748.0,-55564.0,-1.4904654051289545,classical_better,successive_r10,1013,3.0,128,1
s28-qac/13/qac_L13_83.npz,991,-55448.0,-56308.0,-1.5510027413071708,classical_better,successive_r10,1044,3.0,128,1
s28-qac/13/qac_L13_84.npz,991,-59692.0,-60208.0,-0.864437445553843,classical_better,successive_r15,1089,3.0,128,1
s28-qac/13/qac_L13_85.npz,991,-56396.0,-57476.0,-1.9150294347116816,classical_better,successive_r15,1081,3.0,128,1
s28-qac/13/qac_L13_86.npz,991,-56532.0,-56992.0,-0.8136984362838746,classical_better,successive_r15,1101,3.0,128,1
s28-qac/13/qac_L13_87.npz,991,-54052.0,-55004.0,-1.7612669281432694,classical_better,successive_r10,1037,3.0,128,1
s28-qac/13/qac_L13_88.npz,991,-57024.0,-58184.0,-2.0342312008978674,classical_better,successive_r10,1035,3.0,128,1
s28-qac/13/qac_L13_89.npz,991,-57472.0,-57772.0,-0.5219933184855234,classical_better,successive_r10,1053,3.0,128,1
s28-qac/13/qac_L13_9.npz,991,-55988.0,-56484.0,-0.885904122311924,classical_better,successive_r10,1050,3.0,128,1
s28-qac/13/qac_L13_90.npz,991,-59416.0,-59680.0,-0.44432476100713614,classical_better,successive_r15,1093,3.0,128,1
s28-qac/13/qac_L13_91.npz,991,-55520.0,-56460.0,-1.6930835734870318,classical_better,successive_r10,1062,3.0,128,1
s28-qac/13/qac_L13_92.npz,991,-55052.0,-55788.0,-1.3369178231490226,classical_better,successive_r10,1019,3.0,128,1
s28-qac/13/qac_L13_93.npz,991,-56208.0,-56796.0,-1.0461144321093083,classical_better,successive_r10,1042,3.0,128,1
s28-qac/13/qac_L13_94.npz,991,-55768.0,-56460.0,-1.2408549705924545,classical_better,successive_r10,1049,3.0,128,1
s28-qac/13/qac_L13_95.npz,991,-54888.0,-55616.0,-1.3263372686197348,classical_better,successive_r10,1059,3.0,128,1
s28-qac/13/qac_L13_96.npz,991,-58444.0,-58836.0,-0.6707275340496885,classical_better,successive_r15,1067,3.0,128,1
s28-qac/13/qac_L13_97.npz,991,-57204.0,-57996.0,-1.3845185651353051,classical_better,successive_r10,1051,3.0,128,1
s28-qac/13/qac_L13_98.npz,991,-59188.0,-60268.0,-1.82469419476921,classical_better,successive_r10,1055,3.0,128,1
s28-qac/13/qac_L13_99.npz,991,-55660.0,-56304.0,-1.1570247933884297,classical_better,successive_r15,1092,3.0,128,1
s28-qac/14/qac_L14_0.npz,1151,-65796.0,-66492.0,-1.0578150647455773,classical_better,successive_r10,1045,3.0,128,1
s28-qac/14/qac_L14_1.npz,1151,-60064.0,-61508.0,-2.4041022908897176,classical_better,successive_r15,1110,3.0,128,1
s28-qac/14/qac_L14_10.npz,1151,-63628.0,-64312.0,-1.0749984283648708,classical_better,successive_r10,1024,3.0,128,1
s28-qac/14/qac_L14_100.npz,1151,-67672.0,-68924.0,-1.8501004846908617,classical_better,successive_r10,1043,3.0,128,1
s28-qac/14/qac_L14_101.npz,1151,-65688.0,-67156.0,-2.2348069662647667,classical_better,successive_r15,1074,3.0,128,1
s28-qac/14/qac_L14_102.npz,1151,-66236.0,-67224.0,-1.491635968355577,classical_better,successive_r10,1017,3.0,128,1
s28-qac/14/qac_L14_103.npz,1151,-59976.0,-60868.0,-1.4872615712951847,classical_better,successive_r10,1012,3.0,128,1
s28-qac/14/qac_L14_104.npz,1151,-63428.0,-64192.0,-1.2045153559941981,classical_better,successive_r10,1037,3.0,128,1
s28-qac/14/qac_L14_105.npz,1151,-69464.0,-70808.0,-1.9348151560520557,classical_better,successive_r10,1034,3.0,128,1
s28-qac/14/qac_L14_106.npz,1151,-66292.0,-67020.0,-1.098171725095034,classical_better,successive_r10,1002,3.0,128,1
s28-qac/14/qac_L14_107.npz,1151,-65100.0,-66176.0,-1.65284178187404,classical_better,successive_r10,1046,3.0,128,1
s28-qac/14/qac_L14_108.npz,1151,-67000.0,-68044.0,-1.5582089552238807,classical_better,successive_r15,1111,3.0,128,1
s28-qac/14/qac_L14_109.npz,1151,-60680.0,-62104.0,-2.3467369808833225,classical_better,successive_r10,1035,3.0,128,1
s28-qac/14/qac_L14_11.npz,1151,-65956.0,-66160.0,-0.30929710716235065,classical_better,successive_r10,1029,3.0,128,1
s28-qac/14/qac_L14_110.npz,1151,-60148.0,-61660.0,-2.5137992950721553,classical_better,successive_r15,1080,3.0,128,1
s28-qac/14/qac_L14_111.npz,1151,-62872.0,-64244.0,-2.182211477287187,classical_better,successive_r10,1015,3.0,128,1
s28-qac/14/qac_L14_112.npz,1151,-68492.0,-68864.0,-0.5431291245692927,classical_better,successive_r10,1055,3.0,128,1
s28-qac/14/qac_L14_113.npz,1151,-60164.0,-61564.0,-2.3269729406289477,classical_better,successive_r10,1058,3.0,128,1
s28-qac/14/qac_L14_114.npz,1151,-71288.0,-71536.0,-0.3478846369655482,classical_better,successive_r10,1004,3.0,128,1
s28-qac/14/qac_L14_115.npz,1151,-61496.0,-62136.0,-1.0407180954858852,classical_better,successive_r15,1090,3.0,128,1
s28-qac/14/qac_L14_116.npz,1151,-64212.0,-65600.0,-2.161589734006105,classical_better,successive_r10,1056,3.0,128,1
s28-qac/14/qac_L14_117.npz,1151,-66008.0,-66536.0,-0.7999030420555084,classical_better,successive_r10,1022,3.0,128,1
s28-qac/14/qac_L14_118.npz,1151,-66924.0,-67612.0,-1.0280317972625665,classical_better,successive_r10,1011,3.0,128,1
s28-qac/14/qac_L14_119.npz,1151,-62080.0,-62752.0,-1.0824742268041236,classical_better,successive_r10,1008,3.0,128,1
s28-qac/14/qac_L14_12.npz,1151,-64724.0,-65168.0,-0.685989741054323,classical_better,successive_r10,1011,3.0,128,1
s28-qac/14/qac_L14_120.npz,1151,-64376.0,-64832.0,-0.7083385112464272,classical_better,successive_r10,1053,3.0,128,1
s28-qac/14/qac_L14_121.npz,1151,-64648.0,-65128.0,-0.7424823660438065,classical_better,successive_r15,1102,3.0,128,1
s28-qac/14/qac_L14_122.npz,1151,-63260.0,-63796.0,-0.8472968700600696,classical_better,successive_r10,1022,3.0,128,1
s28-qac/14/qac_L14_123.npz,1151,-63744.0,-64924.0,-1.8511546184738956,classical_better,successive_r10,1029,3.0,128,1
s28-qac/14/qac_L14_124.npz,1151,-65948.0,-66536.0,-0.8916115727542913,classical_better,successive_r10,1001,3.0,128,1
s28-qac/14/qac_L14_125.npz,1151,-64572.0,-65816.0,-1.9265316236139503,classical_better,successive_r10,1022,3.0,128,1
s28-qac/14/qac_L14_13.npz,1151,-67664.0,-68508.0,-1.2473397966422322,classical_better,successive_r10,1013,3.0,128,1
s28-qac/14/qac_L14_14.npz,1151,-63104.0,-63872.0,-1.2170385395537526,classical_better,successive_r15,1073,3.0,128,1
s28-qac/14/qac_L14_15.npz,1151,-64760.0,-65244.0,-0.7473749227918468,classical_better,successive_r15,1096,3.0,128,1
s28-qac/14/qac_L14_16.npz,1151,-64092.0,-64492.0,-0.6241028521500344,classical_better,successive_r10,1013,3.0,128,1
s28-qac/14/qac_L14_17.npz,1151,-67148.0,-67552.0,-0.601656043366891,classical_better,successive_r10,1061,3.0,128,1
s28-qac/14/qac_L14_18.npz,1151,-60904.0,-62792.0,-3.099960593721266,classical_better,successive_r10,1050,3.0,128,1
s28-qac/14/qac_L14_19.npz,1151,-60104.0,-61748.0,-2.7352588846000265,classical_better,successive_r10,1018,3.0,128,1
s28-qac/14/qac_L14_2.npz,1151,-64832.0,-65572.0,-1.141411648568608,classical_better,successive_r10,1012,3.0,128,1
s28-qac/14/qac_L14_20.npz,1151,-68216.0,-69192.0,-1.4307493843086665,classical_better,successive_r10,1016,3.0,128,1
s28-qac/14/qac_L14_21.npz,1151,-61280.0,-61564.0,-0.46344647519582244,classical_better,successive_r15,1087,3.0,128,1
s28-qac/14/qac_L14_22.npz,1151,-61792.0,-62560.0,-1.2428793371310203,classical_better,successive_r10,1036,3.0,128,1
s28-qac/14/qac_L14_23.npz,1151,-68268.0,-68872.0,-0.8847483447588914,classical_better,successive_r10,1040,3.0,128,1
s28-qac/14/qac_L14_24.npz,1151,-61956.0,-62236.0,-0.4519336303182904,classical_better,successive_r10,1019,3.0,128,1
s28-qac/14/qac_L14_25.npz,1151,-65132.0,-66520.0,-2.131056930541055,classical_better,successive_r10,1005,3.0,128,1
s28-qac/14/qac_L14_26.npz,1151,-66128.0,-66956.0,-1.2521171062182435,classical_better,successive_r10,1025,3.0,128,1
s28-qac/14/qac_L14_27.npz,1151,-68344.0,-69508.0,-1.703148776776308,classical_better,successive_r10,1040,3.0,128,1
s28-qac/14/qac_L14_28.npz,1151,-64312.0,-65564.0,-1.946759547207364,classical_better,successive_r10,1009,3.0,128,1
s28-qac/14/qac_L14_29.npz,1151,-59300.0,-60412.0,-1.8752107925801011,classical_better,successive_r10,1018,3.0,128,1
s28-qac/14/qac_L14_3.npz,1151,-63216.0,-65360.0,-3.3915464439382434,classical_better,successive_r15,1066,3.0,128,1
s28-qac/14/qac_L14_30.npz,1151,-64272.0,-65644.0,-2.1346776201145135,classical_better,successive_r10,1036,3.0,128,1
s28-qac/14/qac_L14_31.npz,1151,-64224.0,-65380.0,-1.7999501743896362,classical_better,successive_r15,1102,3.0,128,1
s28-qac/14/qac_L14_32.npz,1151,-63628.0,-64664.0,-1.6282139938391902,classical_better,successive_r10,1061,3.0,128,1
s28-qac/14/qac_L14_33.npz,1151,-63756.0,-64592.0,-1.311249137336094,classical_better,successive_r10,1009,3.0,128,1
s28-qac/14/qac_L14_34.npz,1151,-63860.0,-65148.0,-2.0169119949890386,classical_better,successive_r10,1061,3.0,128,1
s28-qac/14/qac_L14_35.npz,1151,-66444.0,-67688.0,-1.8722533261092047,classical_better,successive_r10,1015,3.0,128,1
s28-qac/14/qac_L14_36.npz,1151,-63320.0,-64480.0,-1.831964624131396,classical_better,successive_r10,1021,3.0,128,1
s28-qac/14/qac_L14_37.npz,1151,-61992.0,-62880.0,-1.43244289585753,classical_better,successive_r15,1068,3.0,128,1
s28-qac/14/qac_L14_38.npz,1151,-62004.0,-62320.0,-0.509644539061996,classical_better,successive_r15,1082,3.0,128,1
s28-qac/14/qac_L14_39.npz,1151,-62600.0,-63588.0,-1.5782747603833867,classical_better,successive_r10,1052,3.0,128,1
s28-qac/14/qac_L14_4.npz,1151,-64692.0,-65520.0,-1.279910962715637,classical_better,successive_r15,1077,3.0,128,1
s28-qac/14/qac_L14_40.npz,1151,-66804.0,-67616.0,-1.2154960780791568,classical_better,successive_r10,1034,3.0,128,1
s28-qac/14/qac_L14_41.npz,1151,-64172.0,-65960.0,-2.7862619210870783,classical_better,successive_r10,1014,3.0,128,1
s28-qac/14/qac_L14_42.npz,1151,-62060.0,-62760.0,-1.1279407025459234,classical_better,successive_r10,1017,3.0,128,1
s28-qac/14/qac_L14_43.npz,1151,-60956.0,-62020.0,-1.7455213596692696,classical_better,successive_r10,1050,3.0,128,1
s28-qac/14/qac_L14_44.npz,1151,-66568.0,-66896.0,-0.4927292392741257,classical_better,successive_r10,1024,3.0,128,1
s28-qac/14/qac_L14_45.npz,1151,-63948.0,-64640.0,-1.0821292299993746,classical_better,successive_r10,1023,3.0,128,1
s28-qac/14/qac_L14_46.npz,1151,-62028.0,-63412.0,-2.2312504030437865,classical_better,successive_r10,1006,3.0,128,1
s28-qac/14/qac_L14_47.npz,1151,-68092.0,-68872.0,-1.1455090172120073,classical_better,successive_r10,1006,3.0,128,1
s28-qac/14/qac_L14_48.npz,1151,-62880.0,-64444.0,-2.4872773536895676,classical_better,successive_r10,1041,3.0,128,1
s28-qac/14/qac_L14_49.npz,1151,-66000.0,-66220.0,-0.3333333333333333,classical_better,successive_r15,1097,3.0,128,1
s28-qac/14/qac_L14_5.npz,1151,-64688.0,-65496.0,-1.2490724709374228,classical_better,successive_r10,1002,3.0,128,1
s28-qac/14/qac_L14_50.npz,1151,-67880.0,-68620.0,-1.090159104301709,classical_better,successive_r10,1034,3.0,128,1
s28-qac/14/qac_L14_51.npz,1151,-63420.0,-64128.0,-1.1163670766319773,classical_better,successive_r10,1013,3.0,128,1
s28-qac/14/qac_L14_52.npz,1151,-64316.0,-65096.0,-1.2127619876858013,classical_better,successive_r10,1031,3.0,128,1
s28-qac/14/qac_L14_53.npz,1151,-66092.0,-67200.0,-1.6764510076862555,classical_better,successive_r10,1008,3.0,128,1
s28-qac/14/qac_L14_54.npz,1151,-65060.0,-66728.0,-2.5637872732861973,classical_better,successive_r10,1019,3.0,128,1
s28-qac/14/qac_L14_55.npz,1151,-64916.0,-66320.0,-2.162794996611005,classical_better,successive_r10,1029,3.0,128,1
s28-qac/14/qac_L14_56.npz,1151,-64544.0,-65464.0,-1.4253842340109073,classical_better,successive_r10,1062,3.0,128,1
s28-qac/14/qac_L14_57.npz,1151,-61628.0,-62480.0,-1.3824884792626728,classical_better,successive_r10,1025,3.0,128,1
s28-qac/14/qac_L14_58.npz,1151,-62664.0,-63844.0,-1.8830588535682369,classical_better,successive_r10,1027,3.0,128,1
s28-qac/14/qac_L14_59.npz,1151,-64216.0,-64600.0,-0.5979818113865704,classical_better,successive_r10,1061,3.0,128,1
s28-qac/14/qac_L14_6.npz,1151,-64832.0,-65464.0,-0.9748272458045409,classical_better,successive_r10,1024,3.0,128,1
s28-qac/14/qac_L14_60.npz,1151,-64092.0,-65396.0,-2.034575298009112,classical_better,successive_r10,1002,3.0,128,1
s28-qac/14/qac_L14_61.npz,1151,-67204.0,-68596.0,-2.071305279447652,classical_better,successive_r10,1041,3.0,128,1
s28-qac/14/qac_L14_62.npz,1151,-65032.0,-65756.0,-1.1132980686431295,classical_better,successive_r10,1020,3.0,128,1
s28-qac/14/qac_L14_63.npz,1151,-64820.0,-65188.0,-0.5677260104905894,classical_better,successive_r10,1011,3.0,128,1
s28-qac/14/qac_L14_64.npz,1151,-64260.0,-65008.0,-1.164021164021164,classical_better,successive_r10,1022,3.0,128,1
s28-qac/14/qac_L14_65.npz,1151,-63512.0,-63824.0,-0.4912457488348658,classical_better,successive_r10,1040,3.0,128,1
s28-qac/14/qac_L14_66.npz,1151,-61708.0,-62388.0,-1.1019640889349842,classical_better,successive_r10,1036,3.0,128,1
s28-qac/14/qac_L14_67.npz,1151,-68088.0,-69104.0,-1.492186582070262,classical_better,successive_r10,1054,3.0,128,1
s28-qac/14/qac_L14_68.npz,1151,-64024.0,-64260.0,-0.36861177058603023,classical_better,successive_r10,1001,3.0,128,1
s28-qac/14/qac_L14_69.npz,1151,-64380.0,-65200.0,-1.2736874805840324,classical_better,successive_r10,1049,3.0,128,1
s28-qac/14/qac_L14_7.npz,1151,-63948.0,-65296.0,-2.1079627197097643,classical_better,successive_r10,1001,3.0,128,1
s28-qac/14/qac_L14_70.npz,1151,-64968.0,-65960.0,-1.5269055535032632,classical_better,successive_r10,1025,3.0,128,1
s28-qac/14/qac_L14_71.npz,1151,-66316.0,-67428.0,-1.676820073587068,classical_better,successive_r10,1010,3.0,128,1
s28-qac/14/qac_L14_72.npz,1151,-64600.0,-65536.0,-1.4489164086687307,classical_better,successive_r10,1054,3.0,128,1
s28-qac/14/qac_L14_73.npz,1151,-63044.0,-63748.0,-1.1166804136793351,classical_better,successive_r10,1024,3.0,128,1
s28-qac/14/qac_L14_74.npz,1151,-65124.0,-66548.0,-2.1865978748234136,classical_better,successive_r10,1012,3.0,128,1
s28-qac/14/qac_L14_75.npz,1151,-68600.0,-69664.0,-1.5510204081632653,classical_better,successive_r10,1050,3.0,128,1
s28-qac/14/qac_L14_76.npz,1151,-61988.0,-62448.0,-0.7420791120862102,classical_better,successive_r10,1038,3.0,128,1
s28-qac/14/qac_L14_77.npz,1151,-65572.0,-66816.0,-1.8971512230830232,classical_better,successive_r10,1004,3.0,128,1
s28-qac/14/qac_L14_78.npz,1151,-67552.0,-68140.0,-0.8704405495026054,classical_better,successive_r10,1060,3.0,128,1
s28-qac/14/qac_L14_79.npz,1151,-65840.0,-66252.0,-0.6257594167679222,classical_better,successive_r10,1025,3.0,128,1
s28-qac/14/qac_L14_8.npz,1151,-67036.0,-68084.0,-1.563339101378364,classical_better,successive_r10,1061,3.0,128,1
s28-qac/14/qac_L14_80.npz,1151,-62976.0,-64616.0,-2.6041666666666665,classical_better,successive_r15,1068,3.0,128,1
s28-qac/14/qac_L14_81.npz,1151,-65428.0,-66464.0,-1.5834199425322493,classical_better,successive_r10,1057,3.0,128,1
s28-qac/14/qac_L14_82.npz,1151,-62532.0,-63424.0,-1.4264696475404592,classical_better,successive_r10,1036,3.0,128,1
s28-qac/14/qac_L14_83.npz,1151,-66444.0,-66732.0,-0.4334477153693336,classical_better,successive_r15,1089,3.0,128,1
s28-qac/14/qac_L14_84.npz,1151,-64876.0,-65324.0,-0.6905481225722918,classical_better,successive_r10,1037,3.0,128,1
s28-qac/14/qac_L14_85.npz,1151,-63468.0,-64244.0,-1.222663389424592,classical_better,successive_r10,1052,3.0,128,1
s28-qac/14/qac_L14_86.npz,1151,-61828.0,-62932.0,-1.7855987578443424,classical_better,successive_r10,1053,3.0,128,1
s28-qac/14/qac_L14_87.npz,1151,-64524.0,-65540.0,-1.574607897836464,classical_better,successive_r10,1034,3.0,128,1
s28-qac/14/qac_L14_88.npz,1151,-65648.0,-66600.0,-1.450158420667804,classical_better,successive_r15,1075,3.0,128,1
s28-qac/14/qac_L14_89.npz,1151,-63080.0,-64412.0,-2.1116043119847814,classical_better,successive_r10,1019,3.0,128,1
s28-qac/14/qac_L14_9.npz,1151,-64608.0,-65868.0,-1.950222882615156,classical_better,successive_r10,1007,3.0,128,1
s28-qac/14/qac_L14_90.npz,1151,-63508.0,-64332.0,-1.2974743339421806,classical_better,successive_r10,1038,3.0,128,1
s28-qac/14/qac_L14_91.npz,1151,-67100.0,-67372.0,-0.40536512667660207,classical_better,successive_r10,1015,3.0,128,1
s28-qac/14/qac_L14_92.npz,1151,-63800.0,-65264.0,-2.2946708463949843,classical_better,successive_r10,1038,3.0,128,1
s28-qac/14/qac_L14_93.npz,1151,-63312.0,-64132.0,-1.2951731109426332,classical_better,successive_r15,1076,3.0,128,1
s28-qac/14/qac_L14_94.npz,1151,-67420.0,-68516.0,-1.6256303767428062,classical_better,successive_r10,1019,3.0,128,1
s28-qac/14/qac_L14_95.npz,1151,-67364.0,-67840.0,-0.706608871207173,classical_better,successive_r10,1057,3.0,128,1
s28-qac/14/qac_L14_96.npz,1151,-64024.0,-64972.0,-1.4806947394726977,classical_better,successive_r15,1106,3.0,128,1
s28-qac/14/qac_L14_97.npz,1151,-61280.0,-62144.0,-1.4099216710182767,classical_better,successive_r10,1003,3.0,128,1
s28-qac/14/qac_L14_98.npz,1151,-63308.0,-64776.0,-2.3188222657484046,classical_better,successive_r15,1092,3.0,128,1
s28-qac/14/qac_L14_99.npz,1151,-64188.0,-64840.0,-1.015766186826198,classical_better,successive_r10,1056,3.0,128,1
s28-qac/15/qac_L15_0.npz,1322,-74752.0,-75468.0,-0.957833904109589,classical_better,successive_r10,1029,3.0,128,1
s28-qac/15/qac_L15_1.npz,1322,-70060.0,-70912.0,-1.2161004852983157,classical_better,successive_r10,1013,3.0,128,1
s28-qac/15/qac_L15_10.npz,1322,-73984.0,-75352.0,-1.8490484429065743,classical_better,successive_r10,1004,3.0,128,1
s28-qac/15/qac_L15_100.npz,1322,-72188.0,-73496.0,-1.8119355017454424,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_101.npz,1322,-75796.0,-77144.0,-1.778457966119584,classical_better,successive_r15,1078,3.0,128,1
s28-qac/15/qac_L15_102.npz,1322,-76380.0,-76960.0,-0.7593610892903901,classical_better,successive_r10,1037,3.0,128,1
s28-qac/15/qac_L15_103.npz,1322,-71308.0,-72488.0,-1.6547932910753351,classical_better,successive_r10,1001,3.0,128,1
s28-qac/15/qac_L15_104.npz,1322,-73812.0,-75292.0,-2.0050940226521434,classical_better,successive_r10,1003,3.0,128,1
s28-qac/15/qac_L15_105.npz,1322,-75960.0,-76364.0,-0.5318588730911006,classical_better,successive_r15,1102,3.0,128,1
s28-qac/15/qac_L15_106.npz,1322,-74080.0,-75496.0,-1.9114470842332614,classical_better,successive_r10,1060,3.0,128,1
s28-qac/15/qac_L15_107.npz,1322,-72060.0,-72836.0,-1.0768803774632252,classical_better,successive_r15,1082,3.0,128,1
s28-qac/15/qac_L15_108.npz,1322,-72304.0,-72848.0,-0.7523788448771852,classical_better,successive_r10,1040,3.0,128,1
